Receptor TF PPR
825 Cdh1 Scd1 0.000223541873308279
681 Cdh1 Mbd3 0.000223219677507194
1435 Ceacam1 Ergic3 0.000223126947222578
704 Cdh1 Prpf4b 0.000223005645525388
1204 Ceacam1 Thrap3 0.000222934951716688
2289 F11r Scd1 0.000222728245621456
434 Cd44 Ube2b 0.000222384336158044
2193 F11r Ahctf1 0.00022230197505652
144 Cd44 Orc2 0.000222266686531909
143 Cd44 Eif2ak2 0.000221966836111325
2777 Sdc1 Scd1 0.000221590179745146
826 Cdh1 Scd2 0.000221171310695775
2218 F11r Dpy30 0.000220831443708154
139 Cd44 Atrx 0.000220601416657461
339 Cd44 Scd2 0.000220572069633636
1877 Cldn3 Ik 0.000220448855892463
2336 F11r Muc1 0.000220200260396893
1856 Cldn3 Degs1 0.000220078700427263
1410 Ceacam1 Ube2b 0.000219868766819669
3070 Sdc4 Orc2 0.000219832125891192
439 Cd44 Hnrnpdl 0.000219802780589198
1914 Cldn3 Prkcd 0.000219500609261831
217 Cd44 Prpf4b 0.000219464874212722
3266 Sdc4 Stk11 0.000219463130638502
2926 Sdc1 Xiap 0.000219413273189334
2290 F11r Scd2 0.000219400979250031
2180 F11r Thrap3 0.000219098341581344
1166 Ceacam1 Htatsf1 0.000218932694983965
2476 Sdc1 Yy1 0.000218260877510197
37 Cd44 Yy1 0.000217995913959071
2864 Sdc1 Atic 0.00021790519356628
2097 F11r Ybx3 0.000217676019101542
1064 Ceacam1 Gtf2a2 0.000217603952773949
1116 Ceacam1 Skil 0.000217602149351437
2778 Sdc1 Scd2 0.000217199392385496
3414 Sdc4 Xiap 0.000216950358065225
1812 Cldn3 Mnat1 0.000216920313806127
2935 Sdc4 Cux1 0.000216856612148526
3013 Sdc4 Smarcc2 0.000216578274165542
593 Cdh1 Hnrnpab 0.000216355710547171
351 Cd44 Trpm7 0.000216238562467762
360 Cd44 Scyl1 0.000215477392949758
1085 Ceacam1 Junb 0.000215450086885689
3117 Sdc4 Htatsf1 0.000214902808485044
652 Cdh1 Ehmt2 0.000214864161062042
2788 Sdc1 Mnat1 0.000214838487467972
3361 Sdc4 Ube2b 0.000214799342889955
1382 Ceacam1 Map2k3 0.000214557424116753
1899 Cldn3 Ctnnd1 0.00021428253925435
2449 Sdc1 Egr1 0.000213949087172556
3319 Sdc4 Degs1 0.000213675588110824
2246 F11r Zfp207 0.000213540324963549
1550 Cldn3 Smarcc2 0.000213309257858277
650 Cdh1 Chd8 0.000212414309064988
156 Cd44 Cops2 0.000211843601235937
1898 Cldn3 Ube2b 0.000211140496741101
2300 F11r Mnat1 0.000210480085931669
631 Cdh1 Orc2 0.000210367867705534
2402 F11r Prkcd 0.000210006465151252
1996 F11r Sin3b 0.000209862316509356
1870 Cldn3 Map2k3 0.000209852359336176
1951 Cldn3 Xiap 0.00020981635378771
2607 Sdc1 Wwp1 0.000209470197272792
766 Cdh1 Brd4 0.000209282361816325
2360 F11r Bsg 0.000209220107378015
1472 Cldn3 Cux1 0.000209149768727908
1066 Ceacam1 Eif4ebp1 0.000208671393520694
1463 Ceacam1 Xiap 0.000208591369956827
2845 Sdc1 Map2k3 0.000207949721305164
578 Cdh1 Eif4ebp1 0.00020790563437033
746 Cdh1 Phf5a 0.000207823830886833
194 Cd44 Mbd3 0.000207532087976125
3271 Sdc4 Irak1 0.000207499280892116
2477 Sdc1 Zbtb7a 0.000207419866814507
1814 Cldn3 Trpm7 0.0002068123837188
259 Cd44 Phf5a 0.000206810985933107
2630 Sdc1 Htatsf1 0.000206623640801005
3333 Sdc4 Map2k3 0.000206557014057861
13 Cd44 Ets1 0.000206528823333083
110 Cd44 Junb 0.000206391317606521
3376 Sdc4 Snx3 0.000206099732124921
2718 Sdc1 Brd4 0.000205750768817308
2549 Sdc1 Junb 0.000205737691851631
279 Cd44 Brd4 0.000205678271969705
3241 Sdc4 Brd1 0.000205672666365331
1143 Ceacam1 Wwp1 0.000205603144472802
2716 Sdc1 Zfp91 0.00020522981805267
3205 Sdc4 Brd4 0.000204966312423005
165 Cd44 Ehmt2 0.000204789419857513
3275 Sdc4 Mnat1 0.000204610440947987
2888 Sdc1 Snx3 0.000204571678189935
697 Cdh1 Ube2k 0.000204421961908882
838 Cdh1 Trpm7 0.000204196635038011
760 Cdh1 Nipbl 0.000204046873292578
1742 Cldn3 Brd4 0.000203996688677245
1476 Cldn3 Ets1 0.000203923080107748
1868 Cldn3 Atg5 0.00020374114168037
678 Cdh1 Htatsf1 0.000203427969521976
2698 Sdc1 Phf5a 0.00020341501707784
3199 Sdc4 Nipbl 0.000203273491541457
2545 Sdc1 Hnrnpab 0.000203149366185251
1118 Ceacam1 Eif2ak2 0.000203040801593954
2391 F11r Hnrnpdl 0.00020286075090056
3112 Sdc4 Tmf1 0.000202638641556473
2727 Sdc1 Brd2 0.000202287880919155
836 Cdh1 Mnat1 0.000202192744050622
2595 Sdc1 Cops2 0.000202184881646137
892 Cdh1 Atg5 0.000202119456750916
418 Cd44 Dst 0.000201613070477303
1607 Cldn3 Orc2 0.000201365198372654
2230 F11r Brd4 0.000201205825635303
2365 F11r Ik 0.000201056321161836
2452 Sdc1 Ets1 0.000200793862808368
2963 Sdc4 Yy1 0.000200767068181492
3048 Sdc4 Smarce1 0.000200737355628949
2061 F11r Junb 0.000200492194377708
2580 Sdc1 Skil 0.000200450808190641
2625 Sdc1 Tmf1 0.000200332003980405
311 Cd44 Ell2 0.000200160044889066
2224 F11r Nipbl 0.000200111829761449
2874 Sdc1 Ctnnd1 0.000200090552164897
2038 F11r Smarcc2 0.000199840210124235
1415 Ceacam1 Hnrnpdl 0.00019979715507143
1778 Cldn3 Brd1 0.000199657869180307
349 Cd44 Mnat1 0.000198958149053966
3065 Sdc4 Atrx 0.000198755869331709
3072 Sdc4 Ybx3 0.000198620841124991
3082 Sdc4 Cops2 0.000198563304815029
772 Cdh1 Setx 0.000198505750189857
2168 F11r Prpf4b 0.00019848649342172
1654 Cldn3 Htatsf1 0.000198383539325858
191 Cd44 Htatsf1 0.000198345852001113
2358 F11r Map2k3 0.000198341317172311
106 Cd44 Hnrnpab 0.00019830438805878
2103 F11r Tcerg1 0.000198164261770738
2784 Sdc1 Irak1 0.000198057056932572
599 Cdh1 Tbl1x 0.000197870406320635
1808 Cldn3 Irak1 0.000197828720523062
2252 F11r Cbx1 0.000197699379542727
2095 F11r Orc2 0.00019764405902938
3036 Sdc4 Junb 0.000197611033455633
315 Cd44 Brd1 0.000197527228895892
3286 Sdc4 Scyl1 0.000197526163867417
1342 Ceacam1 Hsd17b4 0.000197310879297083
2326 F11r Ptpn1 0.000197172722766438
1081 Ceacam1 Hnrnpab 0.000196660496214586
3120 Sdc4 Mbd3 0.000196401629670209
2561 Sdc1 Smarce1 0.000196014460554236
597 Cdh1 Junb 0.000195897785829339
869 Cdh1 Cd9 0.000195608980234433
1335 Ceacam1 Scyl1 0.000195369133967699
755 Cdh1 Morf4l2 0.000194845458919733
1789 Cldn3 Map2k4 0.000194825200177298
1602 Cldn3 Atrx 0.000194741019933614
497 Cdh1 Egr1 0.00019458657454074
3091 Sdc4 Ehmt2 0.000194542460448943
2862 Sdc1 Rassf1 0.000194508457196979
2428 F11r Arhgef2 0.000194385448648977
1961 F11r Egr1 0.000194340066283667
1774 Cldn3 Ell2 0.000194198590813198
1384 Ceacam1 Bsg 0.000193960111105552
273 Cd44 Nipbl 0.00019382922825357
3017 Sdc4 Eif4ebp1 0.000193517215183552
3331 Sdc4 Atg5 0.000193509957406436
3136 Sdc4 Ube2k 0.000193360579253455
3277 Sdc4 Trpm7 0.000193260061019026
2266 F11r Brd1 0.000193033907115758
1649 Cldn3 Tmf1 0.000192974268851159
984 Ceacam1 Cux1 0.000192718587935173
2382 F11r Ppp1r15a 0.000192453201455308
91 Cd44 Eif4ebp1 0.000192340405184239
1554 Cldn3 Eif4ebp1 0.000191885523623619
326 Cd44 Map2k4 0.000191604317361548
1157 Ceacam1 Zranb2 0.000191464155311079
669 Cdh1 Zranb2 0.000191174402402283
1988 F11r Yy1 0.000191134234785035
1140 Ceacam1 Ehmt2 0.000191116956103223
1736 Cldn3 Nipbl 0.000190990292544209
276 Cd44 Stag2 0.000190825358521621
1823 Cldn3 Scyl1 0.000190720252418042
633 Cdh1 Ybx3 0.00019017487918886
2116 F11r Ehmt2 0.00019010584366914
175 Cd44 Klf6 0.000189841237096233
1320 Ceacam1 Irak1 0.000189580461286981
2145 F11r Mbd3 0.000189287824503635
2210 F11r Phf5a 0.000188932057733888
3194 Sdc4 Morf4l2 0.000188861958238429
1657 Cldn3 Mbd3 0.00018878249643227
775 Cdh1 Brd2 0.000188695845425708
719 Cdh1 Ubn1 0.000188389070980938
3201 Sdc4 Stag1 0.000188188879554257
1619 Cldn3 Cops2 0.000188133438849586
1748 Cldn3 Setx 0.000188039681648855
1061 Ceacam1 Zfp148 0.00018780884996632
3067 Sdc4 Skil 0.000187675384652369
3211 Sdc4 Setx 0.00018716626666869
1473 Cldn3 Egr1 0.00018704785043579
275 Cd44 Stag1 0.000186842297096024
3237 Sdc4 Ell2 0.00018661484592811
762 Cdh1 Stag1 0.000186454379080814
375 Cd44 Ptpn1 0.000186422416022004
2614 Sdc1 Klf6 0.000186321130315758
2550 Sdc1 Supt4a 0.00018628747140298
1882 Cldn3 Dst 0.000186036371207946
2889 Sdc1 Prkcd 0.000185835411004963
1207 Ceacam1 Ubn1 0.000185746403764341
210 Cd44 Ube2k 0.000185471911501613
2687 Sdc1 Ehmt1 0.000185302636355312
2790 Sdc1 Trpm7 0.000184921193896452
1585 Cldn3 Smarce1 0.000184885206965116
2707 Sdc1 Morf4l2 0.000184710235090003
1445 Ceacam1 Tnrc6b 0.000184506745128748
2869 Sdc1 Ppp1r15a 0.000184451763466314
2799 Sdc1 Scyl1 0.000184435434071512
1350 Ceacam1 Ptpn1 0.000184416074300543
163 Cd44 Chd8 0.000184164866896266
1628 Cldn3 Ehmt2 0.000184010673780104
430 Cd44 Ppp1r15a 0.000183656488593252
3038 Sdc4 Tbl1x 0.000183640947519091
1169 Ceacam1 Mbd3 0.000183461707410432
288 Cd44 Brd2 0.0001830091592026
500 Cdh1 Ets1 0.000182652008308704
2936 Sdc4 Egr1 0.000182592353041876
2042 F11r Eif4ebp1 0.000182337357334406
2530 Sdc1 Eif4ebp1 0.000181902471540459
1250 Ceacam1 Stag1 0.00018121472138615
3158 Sdc4 Ubn1 0.000181047025923829
2057 F11r Hnrnpab 0.000180917697927566
211 Cd44 Polr1d 0.000180793233929798
2533 Sdc1 Bptf 0.000180726436115477
3357 Sdc4 Ppp1r15a 0.00018038446669073
2107 F11r Cops2 0.000180244038106958
141 Cd44 Skil 0.000180079851849028
1673 Cldn3 Ube2k 0.000179913040838962
38 Cd44 Zbtb7a 0.000179505390932531
3089 Sdc4 Chd8 0.000179246631798401
1426 Ceacam1 Prkcd 0.000179138783118813
2092 F11r Skil 0.000179049470842831
1638 Cldn3 Klf6 0.000178739800544376
404 Cd44 Atg5 0.000178465545862124
1136 Ceacam1 Gtf2a1 0.000178343322783823
2219 F11r Morf4l2 0.000178177839077592
1731 Cldn3 Morf4l2 0.000178155300503004
860 Cdh1 Pebp1 0.000177687304251114
2670 Sdc1 Taf12 0.000177296061228631
1845 Cldn3 Cd9 0.000176984646543765
2090 F11r Atrx 0.000176599065945525
2142 F11r Htatsf1 0.000176547835418918
1501 Cldn3 Zbtb7a 0.000176507095124841
2843 Sdc1 Atg5 0.000176329931813783
2314 F11r Rock1 0.000176193801980386
2183 F11r Ubn1 0.000176145922991895
2894 Sdc1 Eif2a 0.00017594139614912
2356 F11r Atg5 0.000175912875173058
2161 F11r Ube2k 0.000175858320834378
1751 Cldn3 Brd2 0.00017574363732741
3202 Sdc4 Stag2 0.000175336228034753
3214 Sdc4 Brd2 0.000175240657597315
146 Cd44 Ybx3 0.000175232380146833
3335 Sdc4 Bsg 0.000175163159633398
285 Cd44 Setx 0.000174667357295916
977 Ceacam1 Bclaf1 0.000174534905826177
558 Cdh1 Nkx2-1 0.000174271908430933
598 Cdh1 Supt4a 0.000174196996549078
862 Cdh1 Ptpn1 0.000174148735953502
1396 Ceacam1 Lgals9 0.000174142281206148
1326 Ceacam1 Trpm7 0.000173994838105455
1738 Cldn3 Stag1 0.000173748228108088
1046 Ceacam1 Nkx2-1 0.000173704612781854
1838 Cldn3 Ptpn1 0.000173653548763025
763 Cdh1 Stag2 0.000173300148754609
2715 Sdc1 Stag2 0.000173280898468006
2262 F11r Ell2 0.000173071935826703
1964 F11r Ets1 0.000172991410769427
1534 Cldn3 Nkx2-1 0.000172951638393516
2239 F11r Brd2 0.000172874264273029
3108 Sdc4 Zranb2 0.000172799218818929
2602 Sdc1 Chd8 0.000172612656305094
2073 F11r Smarce1 0.000171902522027255
3382 Sdc4 Eif2a 0.000171340045177212
2375 F11r Rassf1 0.000171288728818322
71 Cd44 Nkx2-1 0.000171241375148896
373 Cd44 Pebp1 0.000171227655346053
112 Cd44 Tbl1x 0.000171138940739153
648 Cdh1 Gtf2a1 0.000170957479330559
1609 Cldn3 Ybx3 0.000170508297864995
1307 Ceacam1 Cstb 0.000170402197115651
662 Cdh1 Klf6 0.000170385092800565
1695 Cldn3 Ubn1 0.00017038353354125
2551 Sdc1 Tbl1x 0.000170327153331573
1452 Ceacam1 Arhgef2 0.000170176785866146
1380 Ceacam1 Atg5 0.000170167011894795
300 Cd44 Brd3 0.000170030160446716
268 Cd44 Morf4l2 0.000169747485167273
1604 Cldn3 Skil 0.000169641943603003
2226 F11r Stag1 0.000169435634388562
956 Cdh1 Tnrc6a 0.000169016425724254
1575 Cldn3 Tbl1x 0.00016865225216613
2761 Sdc1 Zfp622 0.00016844131226853
2022 F11r Nkx2-1 0.000167899206989034
978 Ceacam1 Bhlhe40 0.000167879016396057
1691 Cldn3 Rsf1 0.000167609321793123
854 Cdh1 Hsd17b4 0.000167531518320597
367 Cd44 Hsd17b4 0.000167443259360209
2585 Sdc1 Ybx3 0.000167406271266202
2236 F11r Setx 0.000166854469325987
1894 Cldn3 Ppp1r15a 0.000166534474409086
1251 Ceacam1 Stag2 0.000166491034387403
2600 Sdc1 Gtf2a1 0.000166342318465039
1087 Ceacam1 Tbl1x 0.000166319449687734
2133 F11r Zranb2 0.000166257644025342
1739 Cldn3 Stag2 0.000166236561835948
525 Cdh1 Zbtb7a 0.000166229554863122
2964 Sdc4 Zbtb7a 0.000166206802673514
1574 Cldn3 Supt4a 0.00016620513623993
918 Cdh1 Ppp1r15a 0.000166181333295806
1645 Cldn3 Zranb2 0.000165881122357537
2334 F11r Plaur 0.000165551360252585
3101 Sdc4 Klf6 0.000165404455027629
3299 Sdc4 Pebp1 0.000164926156346643
2997 Sdc4 Nkx2-1 0.000164885305498716
2622 Sdc1 Hbp1 0.0001648727942573
1363 Ceacam1 Nt5e 0.000164408092877257
2445 Sdc1 Chd2 0.000164405289347899
1243 Ceacam1 Morf4l2 0.000164322451293559
1919 Cldn3 Eif2a 0.000164153567573173
476 Cd44 Arhgef2 0.000164004734416795
2932 Sdc4 Chd2 0.00016396907623821
3037 Sdc4 Supt4a 0.00016389500218396
231 Cd44 Taf12 0.000163838718026784
3345 Sdc4 Dst 0.000163443187393998
1260 Ceacam1 Setx 0.000163411919320313
735 Cdh1 Ehmt1 0.000163351424143991
1013 Ceacam1 Zbtb7a 0.000163296633931308
2822 Sdc1 Plaur 0.000163234965181806
111 Cd44 Supt4a 0.000162600133818313
718 Cdh1 Taf12 0.000162387562219737
666 Cdh1 Ing1 0.000162333668548295
1505 Cldn3 Irf2 0.000161916234824086
964 Cdh1 Arhgef2 0.000161739597673816
1138 Ceacam1 Chd8 0.000161684562165214
2039 F11r Elf2 0.00016146659455706
1019 Ceacam1 Mef2a 0.000161030226679084
1626 Cldn3 Chd8 0.000160545128272365
3308 Sdc4 Cd9 0.000160444558470592
1406 Ceacam1 Ppp1r15a 0.000160078413394492
182 Cd44 Zranb2 0.000159142176597723
2510 Sdc1 Nkx2-1 0.000158607053891909
1469 Cldn3 Chd2 0.000158375779693432
2812 Sdc1 Pebp1 0.000158343618484588
97 Cd44 Bdp1 0.000158166109614234
228 Cd44 Rsf1 0.000158163702588524
1830 Cldn3 Hsd17b4 0.000157591689661455
1887 Cldn3 Rassf1 0.000157557006139791
3403 Sdc4 Arhgef2 0.000156764227647675
2114 F11r Chd8 0.000156645862881955
1357 Ceacam1 Cd9 0.000156534853017239
2771 Sdc1 Cstb 0.000156076343006714
2282 F11r Aplp2 0.000155195640626227
2617 Sdc1 Hmgn1 0.000155097137124387
3087 Sdc4 Gtf2a1 0.000154902010646281
1221 Ceacam1 Ep400 0.000154574305802726
575 Cdh1 Elf2 0.00015441315487263
2251 F11r Brd3 0.000153114348644285
2685 Sdc1 Ep400 0.000152263552058977
161 Cd44 Gtf2a1 0.000152047590233728
1052 Ceacam1 Mafg 0.000151957374131752
787 Cdh1 Brd3 0.00015172642313213
2857 Sdc1 Dst 0.000151720130215498
2063 F11r Tbl1x 0.00015158632069572
985 Ceacam1 Egr1 0.000151560788655693
1940 Cldn3 Arhgef2 0.000151393808255119
819 Cdh1 Cstb 0.000151289297934128
2939 Sdc4 Ets1 0.000150918802890989
1399 Ceacam1 Rassf1 0.000150882371253828
2621 Sdc1 Zranb2 0.000150876452088218
2527 Sdc1 Elf2 0.000150682225268885
3157 Sdc4 Taf12 0.000150509840726581
3226 Sdc4 Brd3 0.000150226299411262
2650 Sdc1 Polr1d 0.000150114051514774
2227 F11r Stag2 0.000149885059616024
1330 Ceacam1 Son 0.000149868010731647
823 Cdh1 Jak1 0.000149802567086803
1232 Ceacam1 Ttf1 0.000149522877253987
1086 Ceacam1 Supt4a 0.000149472805377208
645 Cdh1 Ncoa6 0.000149030994809303
1394 Ceacam1 Dst 0.000148609133297925
1259 Ceacam1 Ncaph2 0.000148352800850881
248 Cd44 Ehmt1 0.000148210418843752
2765 Sdc1 Map2k4 0.000148134545413364
813 Cdh1 Map2k4 0.000148026727298009
1203 Ceacam1 Rsf1 0.00014795897896428
764 Cdh1 Zfp91 0.000147474931585556
3301 Sdc4 Ptpn1 0.000147394075982402
2634 Sdc1 Nrip1 0.000147218403039039
2814 Sdc1 Ptpn1 0.00014702827010544
2062 F11r Supt4a 0.000146926868257526
3350 Sdc4 Rassf1 0.000146857855621154
493 Cdh1 Chd2 0.000146620843080803
1763 Cldn3 Brd3 0.000146463470559368
1431 Ceacam1 Eif2a 0.000146396509079239
1069 Ceacam1 Bptf 0.000146292995016555
3203 Sdc4 Zfp91 0.000146169492595601
2806 Sdc1 Hsd17b4 0.000146130038096387
455 Cd44 Eif2a 0.000146005369148995
2802 Sdc1 Rock1 0.000145684412249354
277 Cd44 Zfp91 0.000145679651633446
3174 Sdc4 Ehmt1 0.000145672835641614
2928 Sdc4 Bclaf1 0.00014536677698629
3281 Sdc4 Son 0.000145257797042692
1133 Ceacam1 Ncoa6 0.000145186928662608
2690 Sdc1 Mllt10 0.00014493473870609
2297 F11r Dusp1 0.00014476366503092
2647 Sdc1 Aff1 0.000144602835047296
2730 Sdc1 Paf1 0.000144500850839454
2794 Sdc1 Son 0.000144493941980923
1226 Ceacam1 Mllt10 0.000144319183424277
715 Cdh1 Rsf1 0.000144252024456991
842 Cdh1 Son 0.00014386926743649
1040 Ceacam1 Cacybp 0.000143255747798655
1206 Ceacam1 Taf12 0.000143193042221728
981 Ceacam1 Chd2 0.000143027469619442
2 Cd44 Bclaf1 0.000142951074427046
2407 F11r Eif2a 0.000142579984622784
79 Cd44 Tfdp2 0.000142484649507199
6 Cd44 Chd2 0.000142081295565275
3252 Sdc4 Map2k4 0.000142000695290814
2126 F11r Klf6 0.000141735406173557
2277 F11r Map2k4 0.000141703375033973
1834 Cldn3 Rock2 0.00014162302492645
2618 Sdc1 Ing1 0.000141568596596426
600 Cdh1 Creb3 0.000141400158202143
2739 Sdc1 Brd3 0.000141381320741707
2696 Sdc1 Ttf1 0.000141278414079416
2361 F11r Ddx58 0.000140904443326827
88 Cd44 Elf2 0.000140628280791551
3090 Sdc4 Nfkbib 0.000140204824504191
778 Cdh1 Paf1 0.000139944247094794
2464 Sdc1 Pbx1 0.000139940263576414
850 Cdh1 Rock1 0.000139915750842289
2547 Sdc1 Mllt3 0.000139874665899811
1694 Cldn3 Taf12 0.000139848387136963
2199 F11r Ehmt1 0.000139772348217164
957 Cdh1 Tnrc6b 0.000139670710855976
1989 F11r Zbtb7a 0.000139228318577651
2525 Sdc1 Zfp148 0.000139140698459194
3154 Sdc4 Rsf1 0.000139054554571402
1240 Ceacam1 Arid4b 0.000138649260449555
2370 F11r Dst 0.000138623094531451
447 Cd44 Kif3b 0.000138326681599983
332 Cd44 Cstb 0.000137939336733269
988 Ceacam1 Ets1 0.000137805939844156
1711 Cldn3 Ehmt1 0.000137089793356105
2112 F11r Gtf2a1 0.00013698779763396
1154 Ceacam1 Ing1 0.000136914343114135
858 Cdh1 Rock2 0.000136742000670946
1740 Cldn3 Zfp91 0.000136598450701397
18 Cd44 Irf3 0.000136529263990492
489 Cdh1 Bclaf1 0.000136135683891693
505 Cdh1 Irf3 0.000136080421706754
2287 F11r Jak1 0.000135714200684796
1557 Cldn3 Bptf 0.000135543866997378
695 Cdh1 Aff1 0.000135452479576178
291 Cd44 Paf1 0.000135333070993417
1528 Cldn3 Cacybp 0.000135098737371756
208 Cd44 Aff1 0.000134967265295373
179 Cd44 Ing1 0.000134952895607212
2182 F11r Taf12 0.000134951459485671
3104 Sdc4 Hmgn1 0.000134937202849169
2318 F11r Hsd17b4 0.000134750632988873
355 Cd44 Son 0.000134649286032169
3105 Sdc4 Ing1 0.000134465462006392
552 Cdh1 Cacybp 0.000134141453436016
1923 Cldn3 Ergic3 0.000133930021205407
178 Cd44 Hmgn1 0.000133336870963766
733 Cdh1 Ep400 0.00013324017434813
331 Cd44 Aplp2 0.000133233439631844
1754 Cldn3 Paf1 0.000132982748852321
2399 F11r Kif3b 0.000132939984272092
2130 F11r Ing1 0.000132804929239719
1223 Ceacam1 Ehmt1 0.000132773882253477
2504 Sdc1 Cacybp 0.000132190612374891
469 Cd44 Tnrc6b 0.000132173074596679
3347 Sdc4 Lgals9 0.000132063436716737
670 Cdh1 Hbp1 0.000132008703954995
1641 Cldn3 Hmgn1 0.000131913117095868
1642 Cldn3 Ing1 0.000131897950107906
3084 Sdc4 Ncoa6 0.000131889457019868
1252 Ceacam1 Zfp91 0.000131868439072824
3258 Sdc4 Cstb 0.000131828705509049
246 Cd44 Ep400 0.00013175575382658
3014 Sdc4 Elf2 0.000131728098909709
2179 F11r Rsf1 0.000131525221363046
576 Cdh1 Gtf2a2 0.000131456266358326
1709 Cldn3 Ep400 0.000131346050700225
809 Cdh1 Zfp622 0.00013119404904436
75 Cd44 Atf4 0.000131132044800402
1465 Cldn3 Bclaf1 0.000130892280503334
1348 Ceacam1 Pebp1 0.000130702830579454
251 Cd44 Mllt10 0.000130642364010382
2129 F11r Hmgn1 0.000130592879027655
68 Cd44 Ddit3 0.000130465713269052
1809 Cldn3 Dusp1 0.000130374255276167
1785 Cldn3 Zfp622 0.000130267672062712
3217 Sdc4 Paf1 0.000130116691149468
2915 Sdc1 Arhgef2 0.000129963535988486
897 Cdh1 Ddx58 0.000129941463630352
908 Cdh1 Lgals9 0.000129891468312556
1957 F11r Chd2 0.000129756488138283
744 Cdh1 Ttf1 0.000129633000426447
1054 Ceacam1 Tfdp2 0.000129511089875497
1266 Ceacam1 Paf1 0.000129434538043224
1873 Cldn3 Ddx58 0.000129433082616741
2242 F11r Paf1 0.000129402945939512
468 Cd44 Tnrc6a 0.000129358046971853
1818 Cldn3 Son 0.000129305444711604
459 Cd44 Ergic3 0.000129292051922634
25 Cd44 Pbx1 0.000129277591175789
1000 Ceacam1 Pbx1 0.000129129224988749
738 Cdh1 Mllt10 0.000128945063399099
1186 Ceacam1 Polr1d 0.000128808872879348
665 Cdh1 Hmgn1 0.00012863749915566
1793 Cldn3 Clpp 0.000128566892855289
1153 Ceacam1 Hmgn1 0.000128417749130568
2624 Sdc1 Gtf3c1 0.000128413743836372
94 Cd44 Bptf 0.000128412636243801
65 Cd44 Cacybp 0.000128395114411702
2536 Sdc1 Bdp1 0.000128385936119735
1481 Cldn3 Irf3 0.000128350927270395
2528 Sdc1 Gtf2a2 0.000128288785265302
581 Cdh1 Bptf 0.000127699970827742
1551 Cldn3 Elf2 0.000127516687615866
2283 F11r Cstb 0.000127463850262314
947 Cdh1 Ergic3 0.000127217623581944
2597 Sdc1 Ncoa6 0.000127177977503001
3134 Sdc4 Aff1 0.000127109816406713
2441 Sdc1 Bclaf1 0.000127074242344413
2322 F11r Rock2 0.000127048358208875
555 Cdh1 Ddit3 0.000126997067325804
1552 Cldn3 Gtf2a2 0.000126689751216702
2420 F11r Tnrc6a 0.000126560698014913
1542 Cldn3 Tfdp2 0.000126548641567629
875 Cdh1 Nt5e 0.00012652366996942
409 Cd44 Ddx58 0.000126510388122923
2704 Sdc1 Arid4b 0.0001263476954873
2518 Sdc1 Tfdp2 0.000126165123442602
1621 Cldn3 Ncoa6 0.000126093459631127
3034 Sdc4 Mllt3 0.000125836706952157
556 Cdh1 Dnajc2 0.00012574698673026
1108 Ceacam1 Mbd1 0.000125635144198293
562 Cdh1 Atf4 0.000125373085027441
383 Cd44 Plaur 0.000125270283129523
2508 Sdc1 Dnajc2 0.000125152903519581
336 Cd44 Jak1 0.000125100611508551
1671 Cldn3 Aff1 0.000125077528704553
559 Cdh1 Pura 0.000125018565249605
824 Cdh1 Plk2 0.000124929515835059
1162 Ceacam1 Lrrfip1 0.000124770115166181
1571 Cldn3 Mllt3 0.000124745531389812
1385 Ceacam1 Ddx58 0.000124728067053382
3020 Sdc4 Bptf 0.000124568986100642
2228 F11r Zfp91 0.000124556380006081
2457 Sdc1 Irf3 0.000124457825142757
1627 Cldn3 Nfkbib 0.000124384681642129
2159 F11r Aff1 0.000124105167010125
2995 Sdc4 Dnajc2 0.000123873485438574
384 Cd44 Muc1 0.00012375387007991
1532 Cldn3 Dnajc2 0.000123742918464529
837 Cdh1 Cadm1 0.000123598064113823
2316 F11r Epcam 0.000123493191174104
698 Cdh1 Polr1d 0.00012345999034438
3137 Sdc4 Polr1d 0.000123427941114047
1969 F11r Irf3 0.000123229638740379
2273 F11r Zfp622 0.000123129763937742
2202 F11r Mllt10 0.000123114767477056
86 Cd44 Zfp148 0.000122926953274695
490 Cdh1 Bhlhe40 0.000122878722767156
2372 F11r Lgals9 0.000122776937680039
2968 Sdc4 Irf2 0.00012276672256743
2688 Sdc1 Trim33 0.000122590938800782
2016 F11r Cacybp 0.000122533156192381
2785 Sdc1 Dusp1 0.000122511568018321
3263 Sdc4 Plk2 0.000122397645355731
89 Cd44 Gtf2a2 0.000122338871322259
990 Ceacam1 Foxa2 0.000122222490127065
1218 Ceacam1 Tox4 0.000121983309717158
3297 Sdc4 Rock2 0.000121888206702894
2991 Sdc4 Cacybp 0.000121803620643272
1933 Cldn3 Tnrc6b 0.000121696470862318
1044 Ceacam1 Dnajc2 0.000121638315811375
3177 Sdc4 Mllt10 0.000121529714842776
1953 F11r Bclaf1 0.000121524667403483
1158 Ceacam1 Hbp1 0.000121503149156205
573 Cdh1 Zfp148 0.000121387163111832
118 Cd44 Smad7 0.000121343244269109
651 Cdh1 Nfkbib 0.000121275747753215
72 Cd44 Pura 0.000121256583649405
1535 Cldn3 Pura 0.000121135048497096
3248 Sdc4 Zfp622 0.000120993121068408
833 Cdh1 Dusp1 0.000120924936223762
1884 Cldn3 Lgals9 0.000120703903518394
595 Cdh1 Mllt3 0.000120420189770516
2571 Sdc1 Dnmt3a 0.000120379550419833
